label;genre
Aman Ali Khan;['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']
José Padilla;['chill lounge']
James K. Randall;[]
Cesare Galeotti;[]
Elizabeth Taylor;[]
Arthur Johnston;[]
Ladislav Vodička;['classic czech pop', 'czech folk']
Charlie Teagarden;[]
Benedikt Schack;[]
Ossie Davis;[]
Mary Barratt Due;['nordic classical piano']
Jorge Anckermann;[]
Loonis McGlohon;[]
Suzy Solidor;['vintage chanson']
M. D. Banda;['banda', 'corrido', 'norteno', 'regional mexican']
Gohar Gasparyan;[]
Cornelio Reyna;['corrido', 'norteno', 'ranchera', 'regional mexican']
Karol Hławiczka;[]
Eddie Peregrina;['classic opm']
John Kimmel;['vaudeville']
Emma Luart;[]
Robert B. Sherman;[]
Ray Kennedy;['deep soft rock']
Benny Powell;['jazz trombone']
Masaru Sato;['japanese soundtrack']
Lesley Riddle;[]
Frieda Hempel;['vintage classical singing']
John L. Nelson;[]
Roshan;[]
Dick Justice;['appalachian folk', 'old-time', 'vintage country folk']
Françoise Rosay;[]
Vicky Longomba;[]
Ray Lev;[]
Chris Baldo;[]
Michael Minsky;[]
Seymour Schwartzman;[]
David Lindup;['library music', 'spytrack']
Hans Felix Husadel;[]
Joe Young;['chicago blues']
Paolo Serrao;[]
Jessica Jacobs;[]
Ed Lewis;[]
Louis Danto;[]
Félix B. Caignet;[]
Maria Nemeth;['vintage classical singing']
Dwight Pattison;[]
Robert Evett;[]
Yvonne Brothier;[]
Sylvia Fine;[]
Igor Sorin;[]
Crown Prince Waterford;['jump blues']
Dave Goodman;['german blues']
Günther Treptow;[]
Clint Houston;[]
Irwin Swack;[]
Jean Hubeau;['french classical piano']
Eddie Noack;['honky tonk', 'western swing']
Robert Brookins;[]
Ernest van Dyck;['vintage classical singing']
George Kirby;['english renaissance']
Søffren Degen;[]
Buddy Banks;[]
Hipólito Lázaro;[]
Wally Peterson;[]
Marino Marini;['classic italian pop']
Emanuel Vardi;['viola']
Bob Manning;['deep adult standards']
David Rubinoff;[]
Peter Tevis;[]
Ted Nash;[]
Wyatt Ruther;[]
Robert Strassburg;[]
Nicola Rossi-Lemeni;['classical bass', 'italian bass']
Tommy Adderley;[]
Robert Miller;[]
Leopold Grützmacher;[]
Joe Dowell;[]
Reinette L'Oranaise;[]
August Wilhelm Bach;['german romanticism']
Maria Ivogün;['vintage classical singing']
Thomas Friedli;[]
Edward Meeker;['vaudeville']
R. N. Jayagopal;[]
Richard Mayr;['vintage classical singing']
Julian Marshall;[]
Rosa Rio;[]
Bobby Hebb;['motown', 'northern soul']
Clara Smith;['traditional blues']
John Forsell;['classic iskelma']
Marthe Chenal;[]
Conrad Thibault;[]
Claus Adam;[]
Florence Kopleff;[]
Tom Ardolino;[]
José White Lafitte;[]
Dennis Irwin;['jazz double bass']
Bess Lomax Hawes;[]
Oulaya;['classic tunisian pop', 'maghreb']
Kenny Dino;[]
George David Weiss;[]
James Pease;[]
François Ovide;[]
Jean-Delphin Alard;[]
Mississippi Slim;[]
Robert Rounseville;[]
Johnny Vincent;[]
Ghulam Hassan Shaggan;['hindustani vocal', 'indian classical', 'pakistani folk']
Walter Barnes;[]
Abing;['j-metal', 'j-poprock', 'oshare kei']
Eric Thiman;[]
Salvatore Baccaloni;['italian bass']
Tan Crone;['dutch classical piano']
Maria di Gerlando;[]
Mike Riley;[]
Mike Shipley;[]
Chris Bartley;[]
Franz Jackson;[]
Torleiv Bolstad;['hardingfele', 'norwegian folk']
Art Satherley;[]
Pieter Hellendaal;['baroque', 'classical era', 'galante era']
Émile Stern;[]
Jill Day;[]
Justin Elie;[]
Abe Olman;[]
Katalin Karády;['classic hungarian pop']
Otto Lington;[]
Michael Weber;[]
Margarethe Danzi;[]
Gianna D'Angelo;[]
Arthur Schwartz;[]
Milan Munclinger;[]
Anna von Mildenburg;['vintage classical singing']
Celia Lipton;[]
Lakshmi Shankar;['hindustani classical', 'hindustani vocal', 'indian classical']
Jimmy Donley;['swamp pop']
Gerónimo Lluberas;[]
Jules de Corte;['vintage dutch pop']
Ernest van der Eyken;['belgian contemporary classical']
Harry Betts;['jazz trombone']
Debbie Friedman;['judaica']
Albert West;['nederpop']
Julie Vega;[]
Gemma Bellincioni;['italian soprano', 'vintage classical singing']
André Navarra;['classical cello']
George Leybourne;[]
Ben Branch;[]
Pete Moore;[]
David Mannes;[]
Bill Saragih;[]
Sigmund Spaeth;[]
Giulia Recli;[]
Alexander Young;[]
Albert Hague;[]
McKinley Mitchell;['chicago soul']
David Lloyd;['orchestral performance']
Buddy Ace;['southern soul blues']
Sid Tepper;[]
Michael Maybrick;['victorian britain']
Big John Greer;['rhythm and blues']
Terry Teene;[]
Lud Gluskin;[]
Dick Jurgens;[]
Hermine Bosetti;[]
Jim Marshall;[]
Claudio Villa;['canzone napoletana', 'classic italian folk pop', 'classic italian pop']
James Wayne;[]
Don Hassler;[]
Walter Scott;[]
Bill Pearce;[]
Gaye Delorme;['paracana']
Tatyana Shmyga;[]
Alphonse Duvernoy;['french romanticism']
Giorgos Papasideris;[]
Pasquale Bona;[]
Sal Mosca;[]
Claude Ballif;['french contemporary classical']
Juliusz Zarębski;['polish classical']
Cirilo Vila;[]
Joe Sentieri;['canzone genovese']
Kazimierz Wiłkomirski;['russian modern classical']
Miguel Lerdo de Tejada;[]
Bill Stapleton;[]
Russ Columbo;[]
Einar Fagstad;[]
Gianni Marchetti;['vintage italian soundtrack']
Lee Pockriss;[]
Mehboob;[]
Shmulik Kraus;['classic israeli pop', 'israeli rock']
Sherrick;['post-disco soul']
Renuka Dasgupta;[]
Cliff Nobles;['instrumental soul']
Page Cavanaugh;[]
Esy Morales;[]
Robert Emery;[]
Pamela Harrison;[]
Warren Barker;[]
Walter Fuller;[]
Lew Spence;[]
Robie Lester;[]
Alberto Mantelli;[]
Leighton Lucas;[]
Larry Hoppen;[]
Ernst Anschütz;[]
Käte van Tricht;[]
Ann Drummond-Grant;[]
Phyllis Dare;[]
Billy Baskette;[]
Jerry Holland;['canadian celtic', 'cape breton folk', 'scottish fiddle']
Robert Marcellus;[]
Egon Kjerrman;[]
Gregory Coleman;[]
Billie Poole;[]
Akshaya Mohanty;[]
Gary Windo;[]
William Savage;[]
Staniša Stošić;['narodna muzika', 'serbian folk']
Sukarno;[]
Cecil Null;[]
Scott Smith;[]
Jorge Cafrune;['chamame', 'folclore jujeno', 'folklore argentino', 'nueva cancion', 'polca paraguaya']
Keith Ellis;[]
Willie Hutch;['classic soul', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul', 'southern soul']
Billy Hogan;[]
James Robson;[]
Bobby Marchan;['rhythm and blues', 'southern soul']
Johnny Ringo;[]
Ella Halman;[]
Félix Leclerc;['auteur-compositeur-interprete quebecois', 'chanson quebecois', 'indie quebecois']
Veikko Lavi;['classic finnish pop', 'classic finnish rock', 'classic iskelma']
Araksia Gyulzadyan;[]
Julius Otto Grimm;['german romanticism']
Félix Godefroid;[]
Jorge Lazaroff;['canto popular uruguayo']
Jesse Ceci;[]
Tony Sbarbaro;[]
Maude Fay;[]
Gil Fuller;[]
Zacarías Salmerón;[]
Félix Pérez Cardozo;['polca paraguaya']
Karl Schmitt-Walter;[]
Tom Adair;[]
Robert Turner;[]
Robert Samut;[]
Bryan Drake;[]
Alfredo Belusi;['tango', 'vintage tango']
John Ore;[]
Orlando Morgan;[]
Moisés Simons;['son cubano']
Jimmy McHugh;['tin pan alley']
Paul Lange;[]
David Williams;[]
Felix Salmond;[]
Evgeniya Miroshnichenko;[]
Josef Antonín Plánický;['bohemian baroque']
William Bennett;['classical flute', 'classical performance']
Joseph Gelineau;[]
William Presser;[]
Danny McCulloch;[]
Hubert Marischka;[]
Luciano Chailly;[]
Åke Persson;['swedish jazz orkester']
Helen Vita;[]
Knut Hamsun;[]
Christian Friedrich Witt;[]
Ted Dunbar;['jazz guitar']
Shirley Thoms;['classic australian country', 'yodeling']
Siegmund Nissel;[]
Deon Jackson;[]
Sam Mtukudzi;['sungura']
Gordon Balch Nevin;[]
Collela Mazee;[]
Greg Quill;[]
Alessandro Sala;[]
Ernesto Köhler;['italian romanticism', 'late romantic era']
Chico Che;[]
Edson Elias;[]
Dindo Yogo;['soukous']
Muriel Smith;[]
Eddie Thompson;[]
Bernard Peiffer;['french jazz']
Mehnaz Begum;[]
Jane Kean;[]
Evert Taube;['classic swedish pop', 'folkmusik', 'swedish jazz', 'vintage swedish pop', 'visor']
Alfred Montmarquette;[]
Geoffrey Holder;[]
Alan Gray;[]
Aloys Schmitt;[]
Anselmo Sacasas;[]
Dirk Dirksen;['roots worship']
Johnny Green;['hollywood']
Adnan Şenses;['arabesk']
Ayten Alpman;['classic turkish pop', 'turkish jazz', 'turkish modern jazz', 'turkish pop']
Franz Asplmayr;[]
Gene Rockwell;['afrikaans', 'south african country']
Carlo Galeffi;['italian baritone', 'vintage classical singing']
Beatriz da Conceição;['fado']
Eddie Gibbs;[]
Ebenezer Prout;['victorian britain']
Alfredo D'Ambrosio;[]
El Fary;['copla', 'pop flamenco', 'rumba']
Mexicano 777;['latin hip hop', 'rap boricua', 'reggaeton']
Charles Buddy Rogers;[]
Madan Mohan;['classic bollywood', 'filmi', 'indian instrumental']
Pa Odiase;[]
John Husband;[]
Noor Khan Bizanjo;[]
Leo Wood;[]
Marta Labarr;[]
H. Hugh Bancroft;[]
Juan Carlos Zorzi;[]
David Ahern;[]
Alexander Vertinsky;['russian romance']
Fela Sowande;[]
Andy Hughes;['future ambient']
Luis Herrera de la Fuente;[]
Fred Bertelmann;['classic schlager', 'vintage schlager']
Tom Krause;['classical bass', 'opera']
Frank Guarrera;[]
Everett Marshall;[]
Larry McKinley;[]
Andy Russell;[]
Colacho Mendoza;['cumbia']
Vittorio Gelmetti;[]
Maria Caniglia;['classical soprano', 'italian soprano']
José Calvário;[]
Adi Lukovac;['bosnian indie', 'sevdah']
Adam Gumpelzhaimer;[]
Bob Scobey;[]
Alan Gowen;['canterbury scene']
Vincent Broderick;[]
Bernhard Christensen;['danish contemporary classical']
Emanuel Paul;[]
Kristian Hauger;[]
Dusolina Giannini;[]
Gino Bechi;['italian baritone', 'vintage italian pop']
T. G. Lingappa;[]
Rhené-Baton;['impressionism']
Smokey Rogers;[]
Albert Dailey;[]
Jacqueline Robin;[]
Hector Zazou;['fourth world']
Blade Icewood;['detroit hip hop', 'detroit trap']
Lorena Rojas;[]
Lizzi Waldmüller;['vintage schlager']
Mahieddine Bachtarzi;[]
Peter Griffin;['channel pop']
Walther Ludwig;[]
Harry Brandelius;['classic swedish pop', 'vintage swedish pop']
John Fryatt;[]
Tony Douglas;[]
Howard Greenfield;[]
James Gilreath;[]
Carl Story;['bluegrass', 'bluegrass gospel', 'traditional bluegrass']
Robert Rees;[]
Ma Jir Bo;[]
Ruhollah Khaleqi;[]
Bernard Reichel;[]
John Brimhall;[]
Dorothy Carter;[]
King Bruce;[]
Pierre Lantier;[]
Raymond Cohen;[]
Malaysia Vasudevan;['deep indian pop', 'filmi']
Al Stillman;['tin pan alley']
Jelly d'Arányi;['historic classical performance']
Clarisse Leite;['brazilian classical']
Greg Ham;[]
Bobby Graham;[]
Attik;[]
King Garcia;[]
Peter Horan;['irish flute']
Fritz Heinrich Klein;['austro-german modernism']
Anthony A. Mitchell;[]
Andy McGann;['irish fiddle']
Dimiter Manolov;[]
Ismail Marzuki;[]
Julius Hegyi;[]
Arthur Williams;[]
Emil František Burian;[]
Michael Galasso;['minimalism']
Romualdo Marenco;[]
Kid Howard;[]
José Carlos Schwarz;['gumbe']
Albert Viau;['folklore quebecois']
Jacques Pills;['vintage chanson']
Ernesto De Pascale;[]
Louis Moyse;[]
Mildred J. Hill;[]
Haldor Lillenas;[]
Clement Harris;[]
Teddy McRae;[]
Maurice Abravanel;['orchestral performance']
Paul Olefsky;[]
Lisa Della Casa;['classical soprano', 'opera']
Buddy Buie;[]
V. E. Howard;[]
Bill DeArango;['jazz guitar']
Douglas Furber;[]
Sølvi Wang;[]
Erzsébet Házy;[]
Barry Morgan;['library music']
Santiago Masarnau Fernández;[]
Gepy & Gepy;['deep disco']
Pauline Duchambge;['early romantic era', 'french romanticism']
Jim Bajor;[]
T. K. Ramamoorthy;[]
Angelo Ephrikian;[]
Menachem Zilberman;[]
Mumtaz Ali Khan;['pakistani folk']
Peter Clayton;[]
Luigi Hugues;[]
Jimmy Duncan;['vintage swoon']
Steve Paul;[]
Michael Burgess;[]
Joseph Schuster;[]
Emil Burian;[]
Esteban Salas y Castro;[]
Denis Matthews;[]
Brad Kent;[]
Félix Fourdrain;[]
Theodore Oesten;['german romanticism']
Barry Brown;['dub', 'lovers rock', 'old school dancehall', 'reggae', 'roots reggae']
Pierre Moerlen;['canterbury scene']
Tommy Reilly;['scottish singer-songwriter']
Eon;['background music']
Richard Hunt;[]
Theophilus Beckford;['rock steady']
He Luting;['chinese classical']
Vernon Derrick;[]
Alexander Ivashkin;['classical cello']
Bruce Hubbard;[]
Albert Pieczonka;[]
Wilber Morris;[]
Robert Nagy;[]
Anita Morris;[]
Francesco Sacrati;[]
Tranquility Bass;['downtempo']
Gabby Pahinui;['hawaiian', 'hula', 'slack-key guitar']
Jacqueline Brumaire;[]
Josef Traxel;[]
Łucja Prus;['classic polish pop', 'poezja spiewana', 'sung poetry']
Harry Somers;['canadian classical']
Franz Völker;[]
Rafael Muñoz;[]
Tommy Bryant;[]
D. S. Senanayake;[]
Fred Stone;[]
Al Goodman;['canadian modern jazz']
Jules Mouquet;[]
Sheikh Imam;['arab folk']
Ted Thurston;[]
Jorge Pedreros;[]
Don Walker;[]
Santino Garsi da Parma;[]
Thomas Norris;[]
Ken Hanna;[]
Max Jaffa;[]
Rod McKuen;[]
Valentina Tolkunova;['classic russian pop']
Lizbeth Webb;[]
Germán Coppini;['spanish new wave']
Wendell Marshall;['jazz double bass']
Akmal Khan;[]
Lee Shot Williams;['soul blues', 'southern soul', 'southern soul blues']
Fred E. Ahlert;[]
Rob Fisher;[]
Francis Johnson;[]
Freddie Silva;[]
Veniamin Margolin;[]
John McClure;[]
Maryla Jonas;['historic piano performance']
Willi Domgraf-Fassbaender;[]
Tyree Glenn;['jazz trombone']
Jaap Valkhoff;['vintage dutch pop']
Hans Sommer;[]
Eduardo Sainz de la Maza;['classical guitar']
Agustín Bardi;[]
Johnny Wiggs;['new orleans jazz']
Reginald Foresythe;[]
Leigh Harline;['movie tunes']
Jerry Reed;['country', 'country rock']
Margaret MacArthur;['mountain dulcimer']
Allen Shelton;['banjo']
Dick Wetmore;[]
Salvatore Papaccio;[]
Bill Farrell;[]
John Sanders;[]
Merrell Jackson;[]
Emanuel List;[]
Mary Small;[]
Doc Evans;[]
Bernie Lowe;[]
Chris Harman;['canadian classical']
Jean-Louis Tulou;[]
Georges Tzipine;[]
Mac Elvis;[]
Joseph Royer;['french baroque', 'galante era']
Ronald Muldrow;['jazz guitar']
Paul Schöffler;['classical baritone']
Ben Gage;[]
Sunil Ganguly;['indian instrumental']
Ronnie Barron;[]
Lebo Mathosa;['afro soul', 'kwaito', 'south african jazz', 'south african pop']
Melky Goeslaw;[]
Steve Nelson;['christian relaxative', 'christmas instrumental', 'lds', 'slc indie']
Vincent Youmans;['tin pan alley']
Xavier Leroux;['french romanticism']
Marta Krásová;[]
Ben Oakland;[]
Carlos Emilio Morales;[]
Alessandro Longo;['italian romanticism']
Tommy Whittle;['jazz saxophone', 'scottish jazz']
Lapp-Lisa;['vintage swedish pop']
Johnny Griffith;[]
James F. Hanley;[]
Kim Borg;['classical bass']
André Hodeir;['french jazz']
James L. Lyons;[]
Aleksey Nasedkin;[]
David Reichenberg;['baroque woodwind']
Madurai Mani Iyer;['carnatic', 'carnatic vocal', 'indian classical']
Vadim Kozin;['russian romance']
Xun Huisheng;['chinese opera']
Carl Heinrich Biber;[]
Oreste Ravanello;['italian romanticism', 'post-romantic era']
Oscar C. Eliason;[]
Wang Kun;[]
Vlastimil Lejsek;['czech classical piano']
Adam Malik;[]
Ralph Flanagan;[]
Zikmund Schul;['austro-german modernism']
C. P. de Silva;['cumbia colombiana regia']
Pnina Salzman;['israeli classical piano']
Alejandro Sokol;[]
Ines Maria Ferraris;[]
Vladimir Michailovich Jurowski;[]
Eleanor Steber;['classical soprano']
John Littlejohn;['chicago blues']
Jozo Penava;['sevdah']
Carlo Mannelli;['italian baroque']
Nicholas Brodszky;[]
Jon Bunch;[]
Lucien Martin;[]
Herbert Murrill;['anglican liturgy', 'classical organ']
Max Band;['banda', 'nuevo regional mexicano', 'regional mexican']
Robert Fitzpatrick;[]
Hugh S. Roberton;[]
Apollo Granforte;['italian baritone']
Fărâmiță Lambru;['muzica populara']
Hebe Camargo;[]
Chink Martin;[]
Jacqueline Nova;[]
Klaus Tennstedt;['classical performance', 'orchestral performance']
Marin Goleminov;[]
George Guesnon;['new orleans blues']
Bob Lenox;[]
Trịnh Công Sơn;['vietnamese pop']
Nancy Evans;[]
Wilhelm Cramer;[]
Christiane Legrand;['french movie tunes']
Emiliano R. Fernández;[]
Asprilio Pacelli;['italian baroque']
Franz Crass;['classical bass']
Quý Dương;[]
K-Swift;['bmore']
Heather Begg;['classical mezzo-soprano']
Captain John Handy;[]
Laila Kinnunen;['classic finnish pop', 'classic finnish rock', 'classic iskelma', 'vintage finnish jazz']
Noël Lee;['american classical piano']
Herbie Harper;['jazz trombone']
Jay Traynor;[]
Yair Rosenblum;[]
Porfi Jiménez;['salsa international']
Daniel Darc;['modern salsa', 'pop peruano', 'salsa peruana']
Rudolf Dašek;[]
Cecilia;['classical performance', 'italian orchestra', 'opera']
James Hewitt;[]
Clarice Mayne;['music hall']
Paul Dresser;['tin pan alley']
Necil Kazım Akses;['oriental classical']
Otto Gerdes;[]
Teddy Hill;[]
David Fletcher;[]
Joe Holmes;[]
Nazir Jairazbhoy;[]
Marcel Tournier;['harp', 'impressionism']
Robert Baxter;[]
Augusto Algueró;[]
Gloria Davy;[]
Brita Koivunen;['classic finnish pop', 'classic iskelma', 'musiikkia lapsille']
Queen Jane;[]
Azam Khan;['bangla']
Alfred Reisenauer;['german romanticism']
Aaron Bell;[]
Leonard Shure;[]
Stanley Robertson;[]
Billie Pierce;[]
Tom Terrell;[]
Ernest Charles;[]
Robert Savoie;[]
Renato Cioni;['italian tenor']
Simon Scott;[]
Danny Winchell;[]
Samuel Langford;[]
Nick Venet;[]
Stella Roman;[]
Ken Jones;['miami hip hop', 'viral trap']
Chaino;['thai idol']
James Brooke;[]
Jorge Peixinho;['portuguese contemporary classical']
Ewald Kooiman;[]
Ralph Marterie;['deep adult standards']
Tom Glazer;['novelty']
Nicolas Bernier;[]
Pavel Ludikar;[]
William Cole;[]
Karel Zich;['classic czech pop', 'czech folk']
Gennaro Manna;[]
Franz Bornschein;[]
Bill Miller;['native american']
M. D. Ramanathan;['carnatic', 'carnatic vocal', 'indian classical']
Buster Wilson;[]
Rajneesh;[]
Gerald Marks;[]
Edwin Lemare;[]
Jerry McCain;[]
Edgar Leslie;['anglican liturgy']
A. T. Ummer;['mollywood']
Clyde Sproat;[]
Wilhelm Rust;['german romanticism']
Cella Delavrancea;['romanian classical piano']
Schoolboy Cleve;['swamp blues']
John O'Brien;[]
Art Murphy;[]
Carl Gustav Sparre Olsen;['norwegian classical']
Bernadette Greevy;['classical mezzo-soprano']
Georg Malmstén;['classic finnish pop', 'classic iskelma', 'musiikkia lapsille']
Jitendra Abhisheki;['hindustani classical', 'hindustani vocal', 'indian classical', 'marathi traditional']
Ayinde Bakare;['juju']
Giuseppe De Luca;[]
Óscar Avilés;['classic peruvian pop', 'musica afroperuana']
Tony Reedus;[]
Neguinho do Samba;[]
Roberto Murolo;['canzone napoletana', 'classic italian pop']
Dal Richards;[]
Carl Wayne;[]
Richard Bonelli;[]
Francisco Santiago;[]
Florimond Van Duyse;[]
Robert Donington;[]
Denis Wright;[]
Red Dragon;['deep ragga', 'lovers rock', 'old school dancehall']
Don Mumford;[]
Giuseppe Anedda;['classical mandolin']
Masakazu Yoshizawa;['japanese traditional', 'shakuhachi']
Claire Austin;[]
Roberto Achával;[]
Ena Baga;[]
Kris Biantoro;['classic indo pop']
Heinrich Werner;['german romanticism']
Billy Boyo;['old school dancehall']
Charles Shadwell;[]
Gian Francesco de Majo;[]
Muharrem Ertaş;['baglama', 'bozlak', 'turkish folk']
Enoch Sontonga;[]
Erich Kunz;['pops orchestra']
Byron Gay;[]
Bobby Martin;[]
Pietro Vinci;['italian renaissance']
Serge Collot;[]
Joe Pica;[]
Winfried Zillig;[]
Martin Peerson;['english renaissance']
Craig Gruber;[]
Jimmy Ponder;['jazz guitar']
Lorenzo Music;[]
Azer Bülbül;['arabesk', 'turkish hip hop']
Mike Botts;[]
Rolf Singer;[]
Arne Bjørndal;[]
RJ Rosales;[]
Hans Graf;[]
Virginia Luque;[]
Danny Alvin;[]
Konrad Tom;[]
George L. Cobb;[]
Ernie Carson;[]
Sid Bass;['moog', 'space age pop']
Jane Lawrence;[]
Jeff Ward;[]
Dick Charlesworth;[]
Edith Ewing Bouvier Beale;[]
Merrill Moore;[]
Sivuca;['bossa nova', 'forro', 'forro tradicional', 'jazz accordion', 'samba', 'samba-jazz', 'velha guarda']
Manolis Chiotis;['bouzouki']
Sam H. Stept;[]
Art Van Damme;['jazz accordion']
Jack Noren;[]
Licinio Refice;['italian opera']
Mario Sereni;['classical baritone', 'italian baritone']
Jack Hayes;['modern indie pop']
William Clarke;['blues', 'chicago blues', 'electric blues', 'harmonica blues', 'modern blues']
Zekerijah Đezić;[]
Jan Trepczyk;[]
Martin Smith;['christelijk', 'uk worship', 'world worship', 'worship']
Georges Moustaki;['chanson']
Skinnay Ennis;[]
Lee Sims;['texas blues']
Anokhelal Mishra;[]
Musiri Subramania Iyer;['carnatic', 'carnatic vocal', 'indian classical']
Harry Datyner;['swiss classical piano']
Paul Thomson;[]
Judy Lynn;[]
Phạm Duy;['v-pop', 'vietnamese singer-songwriter']
Alessandro Parisotti;[]
Joseph-A. Fowler;[]
Lázaro Ros;['afro-cuban traditional']
Tommy Leonetti;[]
Rosario Scalero;[]
Orlando Álvarez;[]
Lee Hays;[]
Georg Händel;['baroque', 'classical', 'early music', 'english baroque', 'german baroque']
Otto Harbach;[]
Carlos Puebla;['musica tradicional cubana', 'nueva cancion']
Alberto Testa;[]
Bill Snyder;['deep adult standards']
Aureliano Pertile;['italian tenor']
Al Lerner;['argentine rock', 'latin pop', 'rock nacional']
George Becker;[]
Krzysztof Klenczon;['classic polish pop']
Feliks Nowowiejski;['polish classical']
Irma Vila;[]
Jan Maklakiewicz;['polish classical']
Paddie O'Neil;[]
Devon Russell;[]
Jackson do Pandeiro;['bossa nova', 'brazilian indie', 'brazilian percussion', 'choro', 'coco', 'forro', 'forro tradicional', 'mpb', 'samba', 'velha guarda']
Keith Wilson;[]
Wang Renmei;[]
Helcio Milito;[]
Mario Petri;['italian bass']
Jimmy Wilson;[]
Sekou Sundiata;[]
Teri Harangozó;['classic hungarian pop']
Jean Pougnet;[]
Guy Kelly;[]
Jimmy Powell;[]
Paul Singer;[]
Paul Derenne;[]
Reg Singer;[]
Stig Anderson;['show tunes']
Sam Lanin;[]
Georgine von Milinkovič;[]
Richard Trunk;[]
Anselmo Aieta;[]
Celeste Mendoza;['bolero cubano', 'cuban rumba', 'latin jazz', 'musica tradicional cubana']
Kim Wol-ha;[]
Dimitar Nenov;['balkan classical piano']
Charlie Johnson;[]
Reshma;['classic bollywood', 'classic pakistani pop', 'ghazal', 'pakistani folk', 'sufi']
Harry Link;[]
Alan Gordon;[]
Ben McPeek;[]
Eduard Devrient;[]
Margaret Kennedy;[]
Seagram;['dirty texas rap', 'g funk']
Don Robertson;['deep adult standards']
Ulrik Neumann;[]
Jerome Evans;[]
Sammy Benskin;[]
Pavel Smeyan;[]
Larry Henley;[]
Juan Francisco García;[]
Paul Reed;[]
Tibor Varga;[]
Clive Dunn;['novelty']
Alice Chalifoux;[]
Herman Autrey;[]
Lucy Reed;[]
Elliot Richardson;[]
Alf Fasmer Dahl;[]
Klaus Wiese;['dark ambient']
Stan Jones;[]
David Wallis Reeves;[]
Teddy Grace;['jazz blues']
Lisa Lopes;['hip pop', 'r&b', 'urban contemporary']
Waymon Reed;[]
Christoph Ludwig Fehre;[]
William Corbett;[]
Raimond Valgre;['baltic classical']
Art Jarrett;[]
Montego Joe;[]
Joe Hinton;[]
Dub Jones;[]
Sam Brown;[]
Herb Morand;[]
Bobby Gregg;[]
Larry Finnegan;[]
Albert Spalding;['historic classical performance']
Joanne Borgella;[]
Georg Michael Telemann;[]
Marky Markowitz;[]
Leroy Kirkland;[]
Joyce Barker;[]
Thomas Thompson;[]
Guillermo Uribe Holguín;[]
Armando José Fernandes;['neoclassicism']
Don Myrick;[]
Arnold Mendelssohn;['german romanticism', 'post-romantic era']
William Denis Browne;[]
Harry Macdonough;['vaudeville']
Zoltán Székely;[]
Chalino Sánchez;['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']
Howard Davis;[]
Hans Carste;[]
Anders Frandsen;['classic eurovision']
King Kolax;[]
Estil C. Ball;[]
Bjarne Nerem;['jazz saxophone', 'norwegian jazz']
Geminiano Giacomelli;['italian opera']
Peter Gormley;[]
Sven Scholander;['visor']
Tony Martinez;['roots americana']
Dieter Acker;['german contemporary classical']
Budd Johnson;['big band', 'jump blues', 'rhythm and blues', 'swing']
Adam Krieger;[]
Willy Alberti;['levenslied', 'nederpop', 'vintage dutch pop']
John Browning;['american classical piano']
Jaidev;[]
Claramae Turner;[]
Henry Barraud;[]
Rosario García Orellana;[]
Fritz Weiss;[]
Manuel Enríquez;['mexican classical', 'serialism']
Eric Douglas;[]
Bernd Aldenhoff;[]
Adrien-François Servais;[]
Fernando Maurício;['fado']
Xavier Privas;[]
Teresa del Riego;[]
Juan París;[]
E. A. Mario;['salsa international']
Mario Filippeschi;['italian tenor']
Fran Minkoff;[]
Booker Pittman;[]
Christopher Cole;[]
Morteza Mahjubi;[]
Jean-François Jenny-Clark;[]
Yamyam;[]
Zheng Cao;['chinese traditional', 'guzheng']
Carl Öst;[]
Antonio Machín;['bolero', 'bolero cubano', 'cancion melodica', 'musica tradicional cubana', 'rumba']
Lorenz Christoph Mizler;[]
Bernard Herrmann;['classic soundtrack', 'soundtrack']
Tomás Garbizu;[]
Harold Burrage;['chicago soul']
Mariano Stabile;['italian baritone']
Klaus Wachsmann;[]
Shad Collins;[]
Carol Brice;[]
Fernand Oubradous;[]
Chitti Babu;['carnatic', 'carnatic instrumental', 'indian classical', 'veena']
Tamara Lund;['classic finnish pop', 'classic iskelma']
Bonaventura Somma;['italian romanticism']
Henry Stone;[]
Jimmy Joy;[]
António D'Andrade;[]
Buddy Moreno;[]
Shizuko Kasagi;['enka']
Kaviyoor Revamma;[]
Mel Henke;[]
Ervin T. Rouse;[]
Sluggy Ranks;['old school dancehall']
Howard Milner;[]
Salty Holmes;['harmonica blues']
Ernest Blanc;[]
Alice Delysia;[]
Gene Wooten;[]
Mitchell Ayres;[]
Justin Heinrich Knecht;['german opera']
Rudolf Dellinger;['german opera', 'german romanticism', 'operetta']
Claire Croiza;['vintage classical singing']
Vicente Sardinero;[]
Anton LaVey;[]
Himie Voxman;[]
Delia Murphy;['irish ballad']
Finn Mortensen;['nordic contemporary classical']
Aldo Bertocci;[]
Jules Levy;[]
Amy Black;[]
Graham Brazier;['classic nz pop']
Tony Pastor;[]
Sigrid Onégin;['vintage classical singing']
Emil Kreuz;[]
Armand;['bolero', 'cancion melodica', 'latin', 'latin pop', 'musica yucateca', 'velha guarda']
Marcel Cellier;[]
Gaston Litaize;[]
Lev Vlassenko;['caucasian classical piano']
